id	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
MGYG000000218	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000218.xml.gz	352152	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	
MGYG000000219	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000219.xml.gz	2041044	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium maltosivorans
MGYG000000222	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000222.xml.gz	2292053	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG000000224	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000224.xml.gz	46506	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris
MGYG000000226	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000226.xml.gz	1236944	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis
MGYG000000227	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000227.xml.gz	1220591	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis
MGYG000000228	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000228.xml.gz	2292024	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000229	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000229.xml.gz	2763040	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Dorea	
MGYG000000230	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000230.xml.gz	1940789	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus petauri
MGYG000000231	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000231.xml.gz	2049024	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	
MGYG000000232	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000232.xml.gz	2292026	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000234	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000234.xml.gz	519472	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus teuberi
MGYG000000235	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000235.xml.gz	1329827	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	
MGYG000000236	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000236.xml.gz	817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
MGYG000000237	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000237.xml.gz	2292027	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000238	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000238.xml.gz	37734	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus
MGYG000000239	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000239.xml.gz	2292028	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000245	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000245.xml.gz	512314	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	
MGYG000000246	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000246.xml.gz	197614	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus
MGYG000000247	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000247.xml.gz	1965294	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000248	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000248.xml.gz	137591	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella cibaria
MGYG000000252	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000252.xml.gz	40520	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia obeum
MGYG000000254	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000254.xml.gz	1965233	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	
MGYG000000257	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000257.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000802	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000802.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000258	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000258.xml.gz	41978	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000000260	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000260.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000270	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000270.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000556	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000556.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000845	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000845.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000001105	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001105.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000001634	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000001634.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000261	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000261.xml.gz	2292316	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000264	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000264.xml.gz	2292355	Bacteria	Firmicutes	Bacilli	Bacillales		Exiguobacterium	
MGYG000000265	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000265.xml.gz	1896973	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000000266	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000266.xml.gz	2292333	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003688	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003688.xml.gz	2292333	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003906	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003906.xml.gz	2292333	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003920	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003920.xml.gz	2292333	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000267	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000267.xml.gz	747375	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	
MGYG000000272	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000272.xml.gz	59823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000000276	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000276.xml.gz	2292358	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	
MGYG000000277	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000277.xml.gz	511691	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans
MGYG000000278	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000278.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000000279	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000279.xml.gz	159268	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
MGYG000000281	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000281.xml.gz	2292307	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000000284	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000284.xml.gz	512312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
MGYG000000287	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000287.xml.gz	904190	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Robinsoniella	
MGYG000000288	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000288.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000878	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000878.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000002755	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002755.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003037	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003037.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003043	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003043.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000003052	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003052.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000289	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000289.xml.gz	28126	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccae
MGYG000000290	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000290.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000291	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000291.xml.gz	293422	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	
MGYG000000294	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000294.xml.gz	512296	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
MGYG000000296	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000296.xml.gz	1262	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	
MGYG000000299	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000299.xml.gz	249061	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	
MGYG000000301	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000301.xml.gz	765821	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	
MGYG000000302	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000302.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000304	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000304.xml.gz	293422	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	
MGYG000000309	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000309.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000317	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000317.xml.gz	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
MGYG000003126	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003126.xml.gz	729	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae
MGYG000000320	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000320.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000322	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000322.xml.gz	876416	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	
MGYG000000323	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000323.xml.gz	1834180	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
MGYG000000326	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000326.xml.gz	316088	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	
MGYG000000330	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000330.xml.gz	1423784	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus parabuchneri
MGYG000000331	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000331.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000337	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000337.xml.gz	582	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii
MGYG000000338	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000338.xml.gz	265728	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	
MGYG000000343	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000343.xml.gz	876416	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	
MGYG000000362	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000362.xml.gz	165185	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000000364	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000364.xml.gz	458253	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	
MGYG000000379	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000379.xml.gz	142586	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000000389	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000389.xml.gz	512314	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	
MGYG000000392	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000392.xml.gz	41978	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000000415	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000415.xml.gz	162156	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
MGYG000000424	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000424.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000000431	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000431.xml.gz	1262791	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000000462	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000462.xml.gz	538949	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
MGYG000000470	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000470.xml.gz	52584	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli
MGYG000000475	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000475.xml.gz	286133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	
MGYG000000479	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000479.xml.gz	162155	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	
MGYG000000484	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000484.xml.gz	370801	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	
MGYG000000486	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000486.xml.gz	512296	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
MGYG000000501	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000501.xml.gz	59620	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000000502	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000502.xml.gz	29522	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira aalborgi
MGYG000000510	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000510.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000000513	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000513.xml.gz	215	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter fennelliae
MGYG000000517	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000517.xml.gz	165186	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	
MGYG000000522	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000522.xml.gz	253161	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	
MGYG000000525	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000525.xml.gz	286133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	
MGYG000000526	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000526.xml.gz	59823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000000531	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000531.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000532	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000532.xml.gz	1262816	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	
MGYG000000533	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000533.xml.gz	512296	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	
MGYG000000534	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000534.xml.gz	59823	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000000536	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000536.xml.gz	527638	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	
MGYG000000539	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000539.xml.gz	462198	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	
MGYG000000548	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000548.xml.gz	286133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	
MGYG000000553	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000553.xml.gz	159272	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
MGYG000000554	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000554.xml.gz	983328	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus
MGYG000000558	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000558.xml.gz	159836	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera hominis
MGYG000000561	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000561.xml.gz	165185	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	
MGYG000000563	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000563.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000565	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000565.xml.gz	165190	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
MGYG000000580	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000580.xml.gz	1343	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
MGYG000002302	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000002302.xml.gz	1343	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
MGYG000000582	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000000582.xml.gz	1890280	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae
